麦,wheat,,"蕎麦 (そば): soba, Japanese buckwheat noodles
麦 (むぎ): wheat, barley, oat (oats)
小麦粉 (こむぎこ): wheat flour
小麦 (こむぎ): wheat
ライ麦 (ライむぎ): rye (Secale cereale)"
蒲,bullrush,,"菖蒲 (しょうぶ): sweet flag (Acorus calamus), calamus
蒲団 (ふとん): futon, Japanese bedding consisting of a mattress and a duvet
蒲焼き (かばやき): loach or eel dipped and broiled in soy-based sauce
蒲焼 (かばやき): loach or eel dipped and broiled in soy-based sauce
花菖蒲 (はなしょうぶ): Japanese iris, blue flag, Iris ensata"
斥,reject,,"排斥 (はいせき): rejection, expulsion, boycott, ostracism"
訴,sue,,"訴え (うったえ): lawsuit, complaint
訴訟 (そしょう): litigation, lawsuit
訴える (うったえる): to raise, to bring to (someone's attention)
起訴 (きそ): prosecution, indictment
訴求 (そきゅう): appeal (to customers), solicitation (of business), rousing consumer interest (in a product)"
損,loss,,"損 (そん): loss, damage, harm, unprofitable
損失 (そんしつ): loss (of assets, profit, etc.)
破損 (はそん): damage
損害 (そんがい): damage, injury, loss
損傷 (そんしょう): damage, injury"
裂,split,,"核分裂 (かくぶんれつ): nuclear fission
分裂 (ぶんれつ): split, division, break up
炸裂 (さくれつ): violent explosion, bursting
破裂 (はれつ): explosion, rupture, break off
亀裂 (きれつ): crack, crevice, fissure, chap, rift"
滑,slippery,,"滑り (すべり): sliding, slipping
滑らか (なめらか): smooth (of a surface), glassy, velvety, soft
滑稽 (こっけい): funny, comical, humorous, laughable
滑る (すべる): to glide, to slide (e.g. on skis), to slip
滑走 (かっそう): gliding, sliding, skating (on ice), glide, slide"
沙,sand,,"ご無沙汰 (ごぶさた): not writing or contacting for a while, neglecting (failing) to write (call, visit, etc.), long silence
沙汰 (さた): affair, state, incident, issue, matter
沙 (すな): sand, grit
音沙汰 (おとさた): news, letter
曼珠沙華 (まんじゅしゃげ): red spider lily (Lycoris radiata), cluster amaryllis, cluster belladonna, manjusaka"
淡,thin,,"淡々 (たんたん): uninterested, unconcerned, indifferent, dispassionate, matter-of-fact, detached
淡い (あわい): light, faint, pale, fleeting
淡白 (たんぱく): light (color, colour, taste), simple, plain
濃淡 (のうたん): light and shade, shade (of colour, color)
淡泊 (たんぱく): light (color, colour, taste), simple, plain"
徹,penetrate,,"徹底的 (てっていてき): thorough, exhaustive, complete
徹底 (てってい): thoroughness, completeness, consistency
徹夜 (てつや): staying up all night
徹する (てっする): to penetrate, to sink in
貫徹 (かんてつ): accomplishment, realization, realisation, penetration"
喧,noisy,,"喧嘩 (けんか): quarrel, brawl, fight, squabble, scuffle, argument
喧伝 (けんでん): spreading around (news, etc.), talking about widely
喧騒 (けんそう): tumult, great noise, clatter, hustle and bustle
喧噪 (けんそう): tumult, great noise, clatter, hustle and bustle
口喧嘩 (くちげんか): quarrel, dispute, argument"
幻,phantasm,,"幻想 (げんそう): fantasy, illusion, vision, dream
幻 (まぼろし): phantom, vision, illusion, dream, apparition
幻覚 (げんかく): hallucination, illusion
幻影 (げんえい): phantom, vision, illusion
幻滅 (げんめつ): disillusionment"
堀,ditch,,"堀 (ほり): moat, fosse
堀江 (ほりえ): canal
外堀 (そとぼり): outer moat (of a castle)
堀川 (ほりかわ): canal
釣堀 (つりぼり): fish pond"
誇,boast,,"誇り (ほこり): pride, boast, credit (to)
誇る (ほこる): to boast of, to be proud of
誇張 (こちょう): exaggeration
誇示 (こじ): ostentation, display
誇らしげ (ほこらしげ): proud, triumphant, boastful"
悔,repent,,"後悔 (こうかい): regret, repentance, remorse
悔しい (くやしい): vexing, annoying, frustrating, regrettable, mortifying
悔い (くい): regret, repentance
悔やむ (くやむ): to mourn, to lament
懺悔 (さんげ): repentance, confession, penitence"
藩,clan,,"藩 (はん): feudal domain (Edo and early Meiji periods, precursor to current prefectures), fiefdom, province, clan
藩主 (はんしゅ): feudal lord, daimyo
藩士 (はんし): feudal retainer or warrior
脱藩 (だっぱん): becoming a lordless samurai
藩邸 (はんてい): residence maintained by a daimyo in Edo"
笛,flute,,"笛 (ふえ): flute, fife, pipe, recorder, flageolet, shakuhachi, clarinet
笛吹 (ふえふき): flute player
口笛 (くちぶえ): whistle (sound made with the lips)
篠笛 (しのぶえ): Japanese transverse bamboo flute (high-pitched; usu. with seven holes)
草笛 (くさぶえ): reed pipe"
享,receive,,"享受 (きょうじゅ): reception, acceptance, enjoyment, being given
享楽 (きょうらく): enjoyment, pleasure
享年 (きょうねん): one's age at death
貞享 (じょうきょう): Jōkyō era (1684.2.21-1688.9.30)"
熟,ripen,,"成熟 (せいじゅく): maturity, ripeness
未熟 (みじゅく): unripe, green
熟練 (じゅくれん): skill, dexterity, proficiency
熟成 (じゅくせい): maturing, ripening, aging, ageing, curing, fermenting
熟睡 (じゅくすい): sound sleep"
締,tighten,,"締め (しめ): tie up, bind, fastening, tightening
締め切り (しめきり): deadline, closing, cut-off, end
取締役 (とりしまりやく): company director, board member
引き締め (ひきしめ): tightening
締結 (ていけつ): conclusion, execution (of a contract), entering (into treaty)"
暖,warmth,,"暖かい (あたたかい): warm, mild, (pleasantly) hot
温暖 (おんだん): warm, mild, temperate
暖か (あたたか): warm, mild, genial
暖房 (だんぼう): (indoor) heating
暖 (だん): warming, warmth"
葬,interment,,"葬儀 (そうぎ): funeral service
葬式 (そうしき): funeral
火葬 (かそう): cremation
埋葬 (まいそう): burial
葬り (ほうむり): burial"
稿,draft,,"投稿 (とうこう): contribution (to a newspaper, magazine, etc.), submission, post (on a forum, blog, etc.)
原稿 (げんこう): manuscript, copy, draft, notes, contribution
稿 (こう): manuscript, version, draft
寄稿 (きこう): contribution (e.g. to newspaper)
出稿 (しゅっこう): placing (an ad), submission of advertising copy"
偵,spy,,"探偵 (たんてい): detective, sleuth, investigator
偵察 (ていさつ): scouting, reconnaissance"
瓜,"kanji component: melon",うり,"瓜 (うり): melon, gourd
冬瓜 (とうがん): wax gourd (Benincasa hispida), ash gourd, white gourd, winter melon"
孤,orphan,,"孤独 (こどく): solitude, loneliness, isolation
孤立 (こりつ): isolation, being alone, being friendless
孤児 (こじ): orphan
孤 (こじ): orphan
孤島 (ことう): solitary island"
兔,rabbit,,
逸,deviate,,"秀逸 (しゅういつ): excellent, superb, first-rate
逸話 (いつわ): anecdote
逸脱 (いつだつ): deviation, departure
逸品 (いっぴん): excellent article, fine item, rare beauty, masterpiece, gem
逸 (いっち): most, best"
骸,"dead remains",,"残骸 (ざんがい): ruins, wreckage
死骸 (しがい): (dead) body, corpse, carcass, remains
骸 (から): shell, husk, hull, pod, chaff
亡骸 (なきがら): remains, corpse, (dead) body
骸骨 (がいこつ): skeleton"
爵,baron,,"伯爵 (はくしゃく): count, earl
男爵 (だんしゃく): baron
侯爵 (こうしゃく): marquis, marquess
公爵 (こうしゃく): prince, duke
爵位 (しゃくい): peerage, court rank"
雀,sparrow,,"麻雀 (マージャン): mahjong, mah-jongg
雀 (すずめ): tree sparrow (Passer montanus)
朱雀 (すざく): Vermilion Bird (god said to rule over the southern heavens)
雲雀 (ひばり): Mongolian lark (Melanocorypha mongolica)"
課,section,,"課題 (かだい): subject, theme, issue, matter
課税 (かぜい): taxation
課 (か): lesson
課金 (かきん): charges, billing
課長 (かちょう): section manager, section chief"
県,prefecture,,"県 (けん): prefecture (Japan)
県内 (けんない): within the prefecture
県民 (けんみん): citizen of a prefecture, prefectural citizen
都道府県 (とどうふけん): administrative divisions of Japan: Tokyo-to, Hokkai-do, Osaka-fu, Kyoto-fu and remaining prefectures
県立 (けんりつ): prefectural (institution)"
尉,"military officer",,"中尉 (ちゅうい): first lieutenant, lieutenant junior grade
少尉 (しょうい): second lieutenant, sublieutenant, ensign
大尉 (たいい): captain (Army, U.S. Marine Corps, USAF), lieutenant (Navy), flight lieutenant (RAF, RAAF, RNZAF, etc.)"
慰,consolation,,"慰め (なぐさめ): comfort, consolation, diversion
慰安 (いあん): solace, relaxation
慰霊 (いれい): consoling the spirits of the dead
慰める (なぐさめる): to comfort, to console, to amuse
慰問 (いもん): visit to console someone, giving comfort (to the sick, injured, etc.), expressing condolences (sympathy, concern, etc.), sympathy call"
巨,gigantic,,"巨大 (きょだい): huge, gigantic, enormous
巨人 (きょじん): giant, great man
巨額 (きょがく): great sum
巨匠 (きょしょう): master, masterhand, maestro
巨木 (きょぼく): big tree"
仁,humanity,,"仁 (じん): benevolence (esp. as a virtue of Confucianism), consideration, compassion, humanity, charity
杏仁 (きょうにん): apricot seed, apricot kernel
仁王立ち (におうだち): imposing stance, daunting pose
御仁 (ごじん): personage, person (deserving of respect)
仁平 (にんぺい): Ninpei era (1151.1.26-1154.10.28)"
憤,aroused,,"憤り (いきどおり): resentment, indignation, anger
憤慨 (ふんがい): indignation, resentment
鬱憤 (うっぷん): resentment, grudge, pent-up anger, frustration, bitterness
憤怒 (ふんぬ): anger, rage, resentment, indignation, exasperation
憤る (いきどおる): to be angry, to resent, to be enraged, to be indignant"
攻,aggression,,"攻撃 (こうげき): attack, assault, raid, onslaught, offensive
攻め (せめ): attack, offence, offense
攻略 (こうりゃく): capture (of enemy territory), taking (by storm), conquest, attack, assault
速攻 (そっこう): swift attack, quick attack, fast break
専攻 (せんこう): major subject, special study"
超,transcend,,"超 (ちょう): super-, ultra-, hyper-, extreme
超える (こえる): to cross over, to cross, to pass through, to pass over (out of), to go beyond, to go past
超越 (ちょうえつ): transcendence, transcendency
超過 (ちょうか): excess, being more than
超絶 (ちょうぜつ): transcendence, excellence, superiority"
忙,busy,,"忙しい (いそがしい): busy, occupied, hectic
多忙 (たぼう): being very busy, busyness
大忙し (おおいそがし): very busy (person or thing)
繁忙 (はんぼう): pressure of business, busy
忙殺 (ぼうさつ): being extremely busy, being swamped with work"
裸,naked,,"裸 (はだか): nakedness, nudity
全裸 (ぜんら): nude
裸足 (はだし): barefoot
赤裸々 (せきらら): naked, nude
裸眼 (らがん): naked eye"
須,"by all means",,"必須 (ひっす): indispensable, essential, requisite, required, compulsory, necessary
急須 (きゅうす): small teapot
恵比須 (えびす): Ebisu, god of fishing and commerce"
鼓,"kanji component: drum",つづみ,"太鼓 (たいこ): drum
鼓動 (こどう): beat, palpitation, pulsation, throbbing
鼓 (つづみ): hand drum
鼓舞 (こぶ): inspiration, encouragement
鼓膜 (こまく): eardrum, tympanic membrane"
孟,chief,,
猛,fierce,,"猛烈 (もうれつ): fierce, intense, severe, violent, strong, vehement, terrific, terrible
猛 (もう): greatly energetic
猛暑 (もうしょ): heat wave, fierce heat
猛者 (もさ): tough guy, wild one, fearless fighter
猛威 (もうい): fury, power, menace"
荘,villa,,"荘 (しょう): manor, villa
別荘 (べっそう): holiday house, vacation home, villa
荘厳 (そうごん): solemn, sublime, grand, magnificent, impressive
山荘 (さんそう): mountain villa, mountain retreat, mountain cottage
荘園 (しょうえん): manor, demesne"
恨,rancor,,"恨み (うらみ): resentment, grudge, malice, bitterness
痛恨 (つうこん): regretful, sorrowful, bitter
恨めしい (うらめしい): reproachful, hateful, bitter
恨む (うらむ): to bear a grudge against, to resent, to blame, to curse, to feel bitter towards
怨恨 (えんこん): enmity, grudge"
惨,wretched,,"悲惨 (ひさん): disastrous, tragic, miserable, wretched, pitiful, woeful
惨事 (さんじ): disaster, tragedy, tragic incident, horrible accident
惨状 (さんじょう): disastrous scene, terrible spectacle
惨敗 (ざんぱい): ignominious defeat, crushing failure, utterly beaten, overwhelming defeat
惨め (みじめ): miserable, wretched, unhappy, sad, pitiable"
